value,price,exponential moving average
932,44257.22,40478.40120959656
933,44159.9,40508.95306677833
934,44041.89,40538.27204547727
935,44021.57,40567.179082444265
936,44218.03,40597.47660043228
937,43852.25,40624.48716806355
938,43317.14,40646.832834718625
939,43321.58,40669.02990662967
940,43434.95,40691.98360035059
941,43567.22,40715.84448333523
942,43679.26,40740.43714322457
943,43798.9,40765.81857772063
944,43374.51,40787.467469191826
945,43372.26,40808.918029613465
946,43599.08,40832.07290073701
947,43686.65,40855.76233724542
948,44120.42,40882.854931957074
949,43928.29,40908.128252023824
950,44074.76,40934.407353666786
951,43855.17,40958.64604782723
952,44070.0,40984.46641257555
953,44044.33,41009.85947139235
954,44146.75,41035.89175793681
955,44455.07,41064.26668110746
956,44743.28,41094.79791196964
957,44443.01,41122.58390440143
958,44531.19,41150.87109191677
959,44358.08,41177.48693347763
960,44099.88,41201.739158096076
961,44239.02,41226.94480823636
962,43773.22,41248.07572269083
963,43748.78,41268.828455282615
964,43760.77,41289.50846810185
965,43851.95,41310.773543055366
966,43849.58,41331.84247630802
967,44066.19,41354.534157002556
968,44189.67,41378.06225528469
969,44377.2,41402.95136519934
970,44627.62,41429.71210075785
971,44815.74,41457.81191734908
972,44797.71,41485.528913885595
973,43628.82,41503.315561903146
974,44367.8,41527.08721699109
975,44936.02,41555.377115605275
976,45367.15,41587.010085600254
977,45314.45,41617.94319692307
978,45199.0,41647.661510641556
979,44355.73,41670.135108063616
980,44077.47,41690.11299098426
981,43721.65,41706.972219274845
982,43935.02,41725.4622423514
983,43471.29,41739.950439510314
984,43012.98,41750.51500017828
985,43162.02,41762.228734616634
986,43104.41,41773.367168354256
987,43310.87,41786.12652795298
988,43068.0,41796.76448207785
989,42826.0,41805.305855670566
990,43214.64,41817.001574710644
991,43330.46,41829.561395667406
992,42966.27,41838.9946620934
993,43470.01,41852.53005908848
994,43420.43,41865.54167685538
995,43332.95,41877.71933928811
996,43549.55,41891.59345265502
997,43729.28,41906.84396342137
998,43493.4,41920.010403558954
999,43648.87,41934.35778610204
1000,43564.79,41947.88834389373
1001,43404.71,41959.97815016846
1002,42652.95,41965.72895390151
1003,42725.35,41972.03286299777
1004,42334.2,41975.038399404424
1005,42532.99,41979.66870314381
1006,42144.59,41981.0373446115
1007,42366.0,41984.2320554446
1008,42314.89,41986.976104777015
1009,42439.51,41990.73157278717
1010,42441.01,41994.46832322047
1011,42279.98,41996.837714729016
1012,42286.33,41999.24014033292
1013,42268.45,42001.47424705215
1014,42032.57,42001.73230309321
1015,42090.76,42002.47112215468
1016,42268.76,42004.68098836087
1017,42374.84,42007.75284737862
1018,42259.49,42009.841952379626
1019,42385.66,42012.96077435158
1020,42260.34,42015.01371398352
1021,42088.38,42015.62256283013
1022,42144.17,42016.68934654108
1023,42115.6,42017.5101818395
1024,42704.38,42023.21034630556
1025,42691.48,42028.75615256029
1026,42810.01,42035.239586978874
1027,42644.67,42040.297100779884
1028,42610.01,42045.02500865723
1029,41860.01,42043.489614394515
1030,42146.33,42044.343061577965
1031,42199.87,42045.633741564874
1032,42372.41,42048.34557773446
1033,42224.88,42049.810593686874
1034,42208.21,42051.12511158159
1035,42214.65,42052.48216459752
1036,42186.35,42053.5931009909
1037,42245.85,42055.188593928746
1038,42404.0,42058.08329439407
1039,42385.69,42060.80202224143
1040,42424.27,42063.81835400705
1041,42293.02,42065.720442355545
1042,42552.11,42069.75687021982
1043,42462.0,42073.011999927534
1044,42454.4,42076.17704557129
1045,42489.49,42079.607028595594
1046,42519.45,42083.25717773588
1047,42548.47,42087.117865057575
1048,42292.33,42088.8208703268
1049,42252.12,42090.176049826165
1050,41965.33,42089.13998302263
1051,42015.27,42088.52695411788
1052,42421.79,42091.29262254843
1053,42180.55,42092.03334767251
1054,42353.38,42094.202199559055
1055,42041.13,42093.761766367694
1056,42099.98,42093.81336996631
1057,41663.77,42090.244545319285
1058,41690.84,42086.92998477722
1059,41892.95,42085.32019237243
1060,41940.0,42084.11421567224
1061,41765.24,42081.467956621025
1062,42154.26,42082.072039968574
1063,42290.41,42083.80098569498
1064,42027.43,42083.33317668506
1065,42067.01,42083.197714637885
1066,42205.42,42084.21200746247
1067,42107.81,42084.40784142544
1068,42500.07,42087.857319919836
1069,42465.61,42090.99219693295
1070,42500.0,42094.386452560066
1071,42565.0,42098.291959177826
1072,42624.97,42102.662731300836
1073,42553.66,42106.40544722365
1074,42227.85,42107.41328583591
1075,42102.29,42107.370768941
1076,42171.93,42107.9065301946
1077,42215.33,42108.79801127183
1078,42659.99,42113.37221864717
1079,42525.14,42116.789378658395
1080,42561.04,42120.47610580646
1081,43443.33,42131.45414642218
1082,43538.01,42143.126809107474
1083,43535.1,42154.67845384517
1084,43445.1,42165.38734634438
1085,43543.2,42176.82147625024
1086,43523.7,42187.99889138509
1087,43665.7,42200.26197112464
1088,43970.4,42214.95191327298
1089,44027.5,42229.99380610888
1090,44235.0,42246.63286165985
1091,44214.4,42262.96287940541
1092,44161.8,42278.72086380868
1093,44230.9,42294.92152054056
1094,44235.0,42311.02175688463
1095,44190.3,42326.617426951976
1096,44110.9,42341.42475120963
1097,43928.2,42354.5930105357
1098,44114.2,42369.1955581661
1099,43989.6,42382.64289793236
1100,44129.8,42397.14212699517
1101,43975.0,42410.236383202675
1102,44164.8,42424.797077118004
1103,44529.6,42442.2643212913
1104,44195.1,42456.81067547145
1105,43987.2,42469.51100181609
1106,44066.1,42482.76070304583
1107,43970.9,42495.11040675499
1108,43886.9,42506.66052786076
1109,44044.9,42519.4260006586
1110,44026.3,42531.931179076375
1111,44165.5,42545.48776680188
1112,44134.5,42558.674590313894
1113,44002.8,42570.6590335478
1114,44092.8,42583.290908788076
1115,44160.6,42596.380610789834
1116,44035.8,42608.32599991192
1117,43638.9,42616.878481240456
1118,43492.2,42624.142560234315
1119,43588.5,42632.14552653943
1120,43630.0,42640.426476526656
1121,43560.2,42648.0594518252
1122,43817.8,42657.76684226648
1123,44202.2,42670.58371494477
1124,44078.7,42682.26932726888
1125,44050.4,42693.623108785316
1126,44000.0,42704.4644107871
1127,43860.7,42714.05972688016
1128,44050.2,42725.148027901894
1129,44001.9,42735.7434799525
1130,43994.2,42746.18710252551
1131,43574.3,42753.059408728615
1132,43600.0,42760.087961353274
1133,43613.8,42767.172708561964
1134,43819.9,42775.90903463199
1135,43902.4,42785.257507373644
1136,43461.4,42790.86864839129
1137,43214.7,42794.385921018744
1138,43050.0,42796.507199682484
1139,43158.2,42799.50879968512
1140,43207.5,42802.89461877487
1141,42242.6,42798.244870901224
1142,41919.9,42790.9557018481
1143,41907.7,42783.625779011185
1144,41968.8,42776.86373935134
1145,41730.0,42768.17607346461
1146,41265.0,42755.70158322839
1147,41177.1,42742.6011551518
1148,40865.6,42727.02438208001
1149,40643.4,42709.73289343205
1150,40691.7,42692.9857324907
1151,40491.7,42674.71780110074
1152,40545.0,42657.043794452606
1153,40766.5,42641.35463433267
1154,40745.5,42625.62140085273
1155,40677.0,42609.45026889545
1156,40492.7,42591.883876622465
1157,40607.9,42575.419280135975
1158,40690.0,42559.772647105805
1159,40637.0,42543.816027627756
1160,40837.4,42529.654898767774
1161,40846.2,42515.684318695014
1162,40769.6,42501.19399239879
1163,40167.2,42481.82474764859
1164,40418.0,42464.69757131956
1165,40366.0,42447.28099396421
1166,40460.0,42430.789035508074
1167,39805.1,42408.99908500593
1168,39923.9,42388.37585608473
1169,40016.5,42368.69223902179
1170,40131.4,42350.12549844899
1171,40196.2,42332.25059804692
1172,40014.1,42313.01283374778
1173,39952.3,42293.42185587435
1174,39921.6,42273.73868694594
1175,39966.8,42254.593967552195
1176,40194.9,42237.50107155591
1177,40142.1,42220.111851045076
1178,40138.7,42202.83872365051
1179,40107.6,42185.45085042519
1180,40198.4,42168.960801873945
1181,40214.1,42152.73789065507
1182,40347.5,42137.75666334673
1183,40245.8,42122.05577817372
1184,39961.4,42104.12502482788
1185,39913.7,42085.94722379197
1186,39926.2,42068.02401031652
1187,39822.8,42049.39144591555
1188,39743.7,42030.25707706978
1189,39994.0,42013.35867808995
1190,39850.6,41995.41047329252
1191,39950.1,41978.436942393826
1192,39929.5,41961.433316315866
1193,40126.1,41946.20233443773
1194,40099.9,41930.88032336356
1195,39959.0,41914.51617130246
1196,40042.0,41898.976618013636
1197,39903.3,41882.41498632888
1198,39991.9,41866.726065280505
1199,40052.6,41851.67107718689
1200,39909.0,41835.549325509
1201,39977.1,41820.12650952967
1202,39827.8,41803.592679575064
1203,39778.1,41786.78361169478
1204,39532.7,41768.07752363092
1205,39340.9,41747.93497156759
1206,38782.8,41723.32804234297
1207,38770.4,41698.82241543556
1208,38142.4,41669.308536469296
1209,38160.0,41640.18564405047
1210,38166.7,41611.3600370459
1211,38316.0,41584.01265084635
1212,38189.9,41555.84574088082
1213,38184.8,41527.87025755401
1214,38180.2,41500.0887616407
1215,38308.9,41473.605867353224
1216,38246.3,41446.823246047396
1217,38258.3,41420.36247222128
1218,38413.2,41395.40676705762
1219,38379.1,41370.37517562976
1220,38298.0,41344.87828620544
1221,38227.8,41319.01041661038
1222,38795.6,41298.0692513273
1223,38368.1,41273.754153805916
1224,38719.2,41252.55453427226
1225,39111.8,41234.78893647747
1226,39087.9,41216.97243078056
1227,38900.1,41197.74527367864
1228,39273.1,41181.773113731106
1229,39204.8,41165.366697849524
1230,39180.0,41148.8906256682
1231,39266.2,41133.266637073444
1232,39045.1,41115.937453363294
1233,38913.6,41097.66079399928
1234,38282.2,41074.29597413207
1235,37549.9,41045.04787476168
1236,37523.7,41015.82507082175
1237,37538.5,40986.96760135436
1238,38652.7,40967.59608599042
1239,38804.5,40949.64508112743
1240,38679.2,40930.80321323426
1241,38516.1,40910.76418241904
1242,37721.4,40884.29642986785
1243,38114.5,40861.31056737932
1244,38230.5,40839.478114538
1245,37029.4,40807.85920902316
1246,37525.5,40780.6197135126
1247,36986.4,40749.13241298552
1248,37211.4,40719.77363777403
1249,37234.8,40690.85269472196
1250,36989.9,40660.13939435082
1251,36580.0,40626.27931638941
1252,36605.0,40592.907703805264
1253,36725.6,40560.81386393966
1254,36842.3,40529.95482772439
1255,36748.6,40498.57428973498
1256,37081.2,40470.21433712307
1257,37112.5,40442.34948785234
1258,37682.5,40419.44617260046
1259,37504.7,40395.25740768261
1260,37621.7,40372.24033375994
1261,37824.9,40351.1005799528
1262,38123.8,40332.61675771253
1263,37744.7,40311.14027009666
1264,37688.4,40289.374790676775
1265,37619.9,40267.22147291183
1266,37694.8,40245.87357687107
1267,38039.6,40227.56425258168
1268,37883.0,40208.10728782997
1269,37863.2,40188.647476312704
1270,37900.0,40169.65455119808
1271,38212.0,40153.40845533752
1272,38123.3,40136.56108226418
1273,38043.3,40119.18962100058
1274,37670.4,40098.86771543211
1275,37730.4,40079.21238169409
1276,37980.1,40061.79236192899
1277,37955.0,40044.30860788808
1278,37966.6,40027.066212801874
1279,38121.6,40011.253215185265
1280,38647.3,39999.9341013663
1281,38846.5,39990.36203413505
1282,38847.6,39980.87853177708
1283,38757.2,39970.72352321461
1284,38995.0,39962.62623256553
1285,38935.4,39954.101533540095
1286,38640.3,39943.198616249305
1287,38504.9,39931.26252814765
1288,38626.0,39920.430473972156
1289,38072.4,39905.094121491056
1290,37762.7,39887.314917163334
1291,37602.8,39868.35628714538
1292,37664.5,39850.06702335165
1293,37500.1,39830.56522232798
1294,37625.1,39812.26260637505
1295,37227.8,39790.81478391551
1296,36741.0,39765.505117658955
1297,36923.7,39741.92167269913
1298,35896.5,39710.009459647685
1299,34907.8,39670.15709898671
1300,35049.9,39631.8147164225
1301,34658.1,39590.53907562232
1302,34876.9,39551.421738895166
1303,35282.3,39515.99334272176
1304,35490.3,39482.5850992137
1305,35325.0,39448.082318307366
1306,35184.0,39412.69574305171
1307,35425.4,39379.60615182306
1308,35244.5,39345.289918197974
1309,35449.1,39312.95639190587
1310,35619.6,39282.306131392135
1311,35892.2,39254.17247055071
1312,36119.8,39228.161080753605
1313,35815.1,39199.8369224071
1314,36372.6,39176.37437533318
1315,37272.3,39160.572928234986
1316,38412.7,39154.36651389279
1317,38384.1,39147.97426066547
1318,37862.3,39137.30476472634
1319,38315.1,39130.48148867052
1320,38211.9,39122.85840577699
1321,38547.8,39118.086136849386
1322,38779.7,39115.27795314109
1323,38899.4,39113.48643485777
1324,38703.8,39110.086547431565
1325,38438.9,39104.516534589806
1326,38695.4,39101.121376626405
1327,38462.5,39095.82161416478
1328,38328.9,39089.457119441424
1329,38656.3,39085.862454549795
1330,38564.4,39081.534965300416
1331,38730.0,39078.61766268381
1332,39338.1,39080.77104307648
1333,39340.2,39082.923980478336
1334,38990.0,39082.15282711337
1335,39388.5,39084.695127303305
1336,39360.5,39086.983964421124
1337,38965.0,39085.97164936369
1338,38645.2,39082.31379335237
1339,38667.3,39078.86969548223
1340,39091.7,39078.9761710384
1341,38945.8,39077.87097459825
1342,39400.1,39080.54507439412
1343,39205.4,39081.58121485558
1344,39748.3,39087.11415083188
1345,39686.8,39092.09079688307
1346,39540.9,39095.81535458529
1347,39380.0,39098.17373338541
1348,39354.3,39100.29926256894
1349,39009.7,39099.54740146878
1350,39123.9,39099.74949772215
1351,39199.8,39100.57979234686
1352,38772.4,39097.85630859295
1353,38780.8,39095.22513590753
1354,38983.1,39094.294636854356
1355,38921.0,39092.856507087934
1356,38977.3,39091.89753192537
1357,39069.1,39091.70834078906
1358,39187.2,39092.500802691226
1359,39192.0,39093.32652217097
1360,39129.2,39093.62422738117
1361,39229.8,39094.7543167805
1362,39090.9,39094.72233074912
1363,39238.4,39095.914676552035
1364,39303.0,39097.633226954094
1365,39420.9,39100.315938763604
1366,39126.7,39100.53489362864
1367,39099.3,39100.52464554873
1368,38766.5,39097.752656788994
1369,38228.3,39090.53728204386
1370,38512.8,39085.74278177793
1371,38584.1,39081.57977114077
1372,38530.5,39077.00649503172
1373,38563.1,39072.741710840586
1374,38757.2,39070.12310743112
1375,38770.3,39067.63494886323
1376,38787.2,39065.30768787682
1377,39053.7,39065.21135851684
1378,39349.6,39067.5714302304
1379,39463.4,39070.85631462683
1380,39733.7,39076.357092098806
1381,39029.9,39075.97155606479
1382,38773.2,39073.4589290435
1383,39329.1,39075.58043170704
1384,39071.5,39075.54656920325
1385,38956.1,39074.55531136754
1386,38900.1,39073.10754944748
1387,37574.7,39060.67263202468
1388,37947.1,39051.43136536887
1389,37385.6,39037.60703868531
1390,37784.9,39027.211129650575
1391,37672.0,39015.96456425929
1392,37548.2,39003.78394546875
1393,37948.4,38995.02557247731
1394,37747.5,38984.67266316214
1395,37771.7,38974.60649998238
1396,37791.8,38964.79067840576
1397,37811.0,38955.21565202895
1398,37959.9,38946.95577109925
1399,38317.1,38941.728752251955
1400,38279.0,38936.22892858182
1401,38077.0,38929.09839805417
1402,38352.6,38924.31417898318
1403,38310.4,38919.219455506136
1404,38257.4,38913.727177867084
1405,37976.2,38905.946869337065
1406,39793.5,38913.31245548365
1407,40792.8,38928.90986249208
1408,40987.1,38945.99027857099
1409,41415.1,38966.48081567829
1410,41183.9,38984.882634635316
1411,41306.4,39004.14833891221
1412,41882.0,39028.03092531128
1413,41633.1,39049.649755806626
1414,43020.6,39082.60369974184
1415,43155.0,39116.399519661
1416,43548.7,39153.18209626133
1417,43254.1,39187.214609985305
1418,43148.9,39220.09166716385
1419,43140.8,39252.628665776596
1420,43323.5,39286.41183037596
1421,43196.0,39318.85654547658
1422,43439.6,39353.053586592956
1423,43471.7,39387.233224878495
1424,43478.7,39421.18730599984
1425,43253.1,39452.98741134424
1426,43569.9,39487.15266104263
1427,43599.9,39521.283344353484
1428,44609.6,39563.510038591216
1429,44389.5,39603.55974781452
1430,43796.9,39638.35925198204
1431,43625.9,39671.450876446914
1432,43380.1,39702.228047596735
1433,43632.6,39734.845242222495
1434,43785.0,39768.45648502563
1435,43693.7,39801.03112000466
1436,44056.3,39836.34455469342
1437,43856.9,39869.710160048664
1438,44128.3,39905.05115457108
1439,44394.1,39942.30467196053
1440,44259.0,39978.127869703596
1441,44011.3,40011.59817783884
1442,44212.2,40046.457943997855
1443,44319.0,40081.91472454559
1444,44235.1,40116.380992391685
1445,44260.0,40150.76787212287
1446,43920.0,40182.04780679406
1447,43963.0,40213.42500341817
