,time,price,fees,treasury,entry_fee_income,exit_fee_income,LA_exposure,LA_position,funding_payments,bull,liquidations,exits
524,2020-10-13,0.33,159145.75006370258,102024421.9026826,15432.31876596311,37085.778755058745,8911422.205307685,76071159.4445985,301241.79140061006,True,0.0,116.0
525,2020-10-14,0.32,112453.21234234024,101940772.31480409,12431.398414013318,23553.629535535554,9103064.328979874,74788759.74202085,196102.8002208479,False,0.0,73.0
526,2020-10-15,0.32,81962.19582092843,101826850.86036462,13998.731663277074,12229.170999420026,10898197.864594936,87107738.12259437,195883.65026040006,False,0.0,40.0
527,2020-10-16,0.32,68162.8555081892,101699375.28953834,15732.9108892975,6079.2028733230445,13570788.652819378,106941034.1423381,195638.4263344758,False,0.0,23.0
528,2020-10-17,0.32,68468.30408047003,101572449.33391906,15759.048064655472,6150.809241094939,16012347.250400648,126759227.02375685,195394.25969974813,False,0.0,18.0
529,2020-10-18,0.32,60820.24612410026,101438133.70244949,15337.043989555728,4125.434770156356,18557794.702563487,147500362.343253,195135.87759368288,False,0.0,12.0
530,2020-10-19,0.31,217447.3352229435,101466501.65694235,16088.382552999452,51320.29136611303,15968756.954387527,127452648.39090207,189079.38073007073,False,2.0,177.0
531,2020-10-20,0.32,94978.05855980961,102118710.3058663,15911.519318115712,14481.459421023363,18206019.580752544,145112132.9073286,557230.5903641419,True,0.0,41.0
532,2020-10-21,0.31,208800.15992515392,102137181.29632507,15286.611698538996,49441.437878258716,15953563.791750371,125361076.75302237,190329.16946637208,False,0.0,167.0
533,2020-10-22,0.31,163893.8855686849,102110795.18205543,15118.027423159041,35689.07710313328,15245461.424642352,120963478.15881658,190279.99983832237,False,0.0,128.0
534,2020-10-23,0.31,122170.30779094886,102042812.17403527,15707.654373448046,22165.1410417461,16103680.778209545,128423290.82426012,190153.31581111427,False,0.0,72.0
535,2020-10-24,0.32,217486.75287293075,102702745.38581878,15797.820843160034,53797.94007617781,14510866.408891585,115220432.00796634,442446.4589105908,True,0.0,157.0
536,2020-10-25,0.31,135841.5623680105,102647307.17646316,14694.508060458109,27416.376273625145,14305952.799052179,113210632.09424245,191279.77172362743,False,0.0,98.0
537,2020-10-26,0.31,108332.71004903757,102564514.39632328,16043.539414622164,17539.60070057948,15547066.61516065,124942469.29477863,191125.49018891266,False,0.0,63.0
538,2020-10-27,0.3,220692.0215681779,102600193.04633926,14180.710051970176,52026.8964184832,12845010.610229835,101190836.79734415,185013.37155220463,False,2.0,175.0
539,2020-10-28,0.31,123338.11928017363,103143488.45584206,16187.129389355947,22047.68758749788,14313160.402144564,112891744.68350346,419957.29022263293,True,0.0,71.0
540,2020-10-29,0.31,65440.82533430117,103016960.67271337,13514.71402490342,6771.941828729942,16310614.36522193,129228427.1198558,191968.60846298805,False,0.0,32.0
541,2020-10-30,0.3,180399.55129590112,103011604.97560605,13258.51545964592,40861.349929124415,14444990.656827051,113106169.00564514,185755.24840321668,False,0.0,151.0
542,2020-10-31,0.3,135183.24074670608,102961123.99756333,15370.296965468002,25184.67525854382,14999578.786011115,117736101.23263863,185664.21878943496,False,0.0,96.0
543,2020-11-01,0.3,125229.90963521626,102900798.4701656,14179.682298571066,23389.290591993813,15645581.83409481,121877829.57026222,185555.4370329574,False,0.0,85.0
544,2020-11-02,0.3,96792.46501470843,102812195.27149698,14411.854495876498,14625.88500853603,17137141.607820436,133709349.55627635,185395.66368332453,False,0.0,53.0
545,2020-11-03,0.29,202908.2558993997,102835857.24725871,14239.876796104536,44603.51741472137,14739333.20675256,115352574.83901632,179246.2801376697,False,3.0,163.0
546,2020-11-04,0.29,160293.91698696028,102816937.86121988,15064.146041794416,31421.08988442406,14401148.437856246,114238093.97622731,179213.30302578743,False,0.0,123.0
547,2020-11-05,0.28,202683.7384486021,102846548.63538104,15038.617503436875,41712.82926217172,12527947.582135502,99909925.9141271,173072.9642874431,False,19.0,139.0
548,2020-11-06,0.29,150184.60684748902,103362199.26815258,15113.635021525553,28439.900964246262,13031418.954230003,105018972.96668014,365466.0259240469,True,0.0,104.0
549,2020-11-07,0.3,180583.3923389762,103896884.47668035,13946.858732263847,40228.158969429016,12352037.891826477,98361615.60799846,354101.8161887945,True,0.0,128.0
550,2020-11-08,0.29,130719.03007406014,103846595.47665267,12708.111068145727,25200.407653331713,12072981.311013982,95268942.05580059,181008.03010175267,False,0.0,94.0
551,2020-11-09,0.3,149956.05998318497,104340354.16719708,13774.267087395867,31212.550907559616,12100876.574768357,95500730.71145266,343802.63056122966,True,0.0,107.0
552,2020-11-10,0.3,102326.04738630513,104254683.39019713,14381.557180814949,16316.25703507659,13407013.480999641,105873111.81691375,187996.82438625008,False,0.0,60.0
553,2020-11-11,0.31,228005.11311126465,104808444.13881232,14536.01654146657,56145.568523025475,11161753.414702892,87568719.22148913,325755.6355039395,True,0.0,178.0
554,2020-11-12,0.32,198287.67637522833,105283137.80521572,13294.561727109378,50157.49471296369,9248303.761472918,71980726.56983623,276405.9900281712,True,0.0,144.0
555,2020-11-13,0.32,126619.11285022668,105207370.18478326,14492.917270293758,26025.19884177878,9349741.97483647,74293723.20953053,202386.73328268662,False,0.0,93.0
556,2020-11-14,0.32,97790.27219317044,105102974.54889904,14633.84127929779,16659.04582251675,10786222.916866079,84144220.65959214,202185.90807739476,False,0.0,48.0
557,2020-11-15,0.31,166372.42036902282,105073545.98390523,15156.538218770373,36418.9120956267,9666982.376085864,76590652.74939442,195800.9853628386,False,0.0,121.0
558,2020-11-16,0.31,115790.64049500183,104993684.45827885,14364.83164317985,21530.26691027072,10511323.940975877,82396617.56882104,195652.16612138442,False,0.0,75.0
559,2020-11-17,0.31,78399.1675725262,104876649.55030729,14282.623730220057,10021.118217263067,12419699.10438221,97351560.50686704,195434.07554408358,False,0.0,40.0
560,2020-11-18,0.31,66973.56670444907,104748427.9780141,13491.926751218454,7269.8789271607575,14324780.319526212,113249927.09983167,195195.13899764183,False,0.0,31.0
561,2020-11-19,0.32,206732.2248272305,105348358.52628098,15861.462349320114,50292.84959539365,12576619.72001388,102395396.72907633,393198.3234396531,True,0.0,168.0
562,2020-11-20,0.32,144936.92734481522,105290748.32635483,14666.438629144968,31713.378121195903,12532910.696049908,100535630.42993104,202547.12727096153,False,0.0,107.0
563,2020-11-21,0.34,209927.38529107696,105868578.96143326,16245.247207833945,55130.06379113223,11443067.692613646,90172365.14396031,367903.2497873581,True,0.0,162.0
564,2020-11-22,0.35,200790.9963033146,106397092.49468654,16521.134471127425,53755.714235032676,9774347.531734187,78029175.46427748,327722.53694996546,True,0.0,153.0
565,2020-11-23,0.35,136456.0483317067,106309828.09107791,16352.505098444057,31407.11181765328,9900002.797247421,78956245.7351595,223720.45194033833,False,0.0,92.0
566,2020-11-24,0.38,163158.68352657507,106827166.19089992,16586.58026051488,45413.71947958365,9871123.009319235,77670924.62619224,354179.4162954366,True,0.0,118.0
567,2020-11-25,0.41,172046.39546820236,107373969.2024738,19340.412340947667,51198.60980101529,9586428.404017378,76170043.9239186,374756.6161056796,True,0.0,124.0
568,2020-11-26,0.41,129217.23407739028,107238728.59791729,21811.791596433402,31167.27437529661,10322254.263827667,83765354.17853457,264457.83863391593,False,0.0,68.0
569,2020-11-27,0.35,239361.92285209,107252386.53067575,16987.823875654805,66788.84912257669,6349175.583977215,48069008.68512621,225703.99009361566,False,165.0,88.0
570,2020-11-28,0.38,141917.76037385358,107650302.97341189,19978.01490996148,33950.73403210288,7256360.846382059,56140061.92155248,255998.68236227927,True,0.0,78.0
571,2020-11-29,0.38,93472.61254896614,107498119.77762486,17444.589920859304,18075.00284774783,8793717.27695721,67202020.47021747,245655.80833599076,False,0.0,42.0
572,2020-11-30,0.38,74054.54281589715,107326909.76299015,20916.46793362892,7224.258336411998,11304823.182313766,89970887.26682657,245264.55745060495,False,0.0,25.0
573,2020-12-01,0.4,183670.9026429099,107909011.93385644,18249.622800510864,55218.7382566531,10458273.251731347,83006514.21320574,398431.2682233875,True,0.0,135.0
574,2020-12-02,0.39,162920.5614546307,107819044.17327204,17767.3069814078,45771.71198589816,9479424.420783285,74369109.03538677,252888.32203902793,False,0.0,110.0
575,2020-12-03,0.41,173550.4214567777,108352073.59503134,20920.67821783785,50234.994579441,9282011.010415267,73064837.45985866,359479.0003025045,True,0.0,116.0
576,2020-12-04,0.5,194474.6097715107,109001448.97461864,23554.658063518942,73682.6468222364,9544040.517610168,75816794.96930155,454900.7698158093,True,0.0,124.0
577,2020-12-05,0.45,168207.65853002825,108874898.56023917,21666.003924432087,54027.44241408062,8091652.016159555,62293207.38058447,294758.07290950144,False,28.0,98.0
578,2020-12-06,0.51,144276.9918929896,109446860.47600894,24040.337231257978,49540.928634166725,8673943.928600837,69883157.49620615,427684.9238767816,True,0.0,102.0
579,2020-12-07,0.5,133923.4011005927,109252041.5254782,23097.05364705583,43864.64690324052,8847583.12714069,69677629.70152003,328742.3516313286,False,0.0,79.0
580,2020-12-08,0.51,123304.58836922621,109819063.93708105,21935.356421087297,40949.983647218076,9243075.312362209,72502912.29307811,443717.82323363813,True,0.0,80.0
581,2020-12-09,0.47,140670.29677070287,109649647.7833123,23759.42868064137,42355.61080158898,8972812.567258008,69562817.11264876,310086.4505394619,False,18.0,90.0
582,2020-12-10,0.49,165462.6141015604,110216690.09052044,24263.874037328056,56812.80687243654,9001699.338118931,68295866.17458865,401579.69310658134,True,0.0,108.0
583,2020-12-11,0.48,128612.7402277781,110027508.35859565,21983.567459933132,39750.547849400355,9002606.915348219,69098212.08655316,317794.47215255484,False,0.0,96.0
584,2020-12-12,0.46,149186.4338554886,109872607.11482398,22554.91906680392,46070.84050672085,8514906.60371898,65696836.017849125,304087.67762716516,False,13.0,89.0
585,2020-12-13,0.48,125469.49279388029,110417698.13265586,22825.671816907754,37399.68472415478,9189005.39071478,72850959.2079865,419621.52503800223,True,0.0,82.0
586,2020-12-14,0.48,95374.84967439942,110194795.33214115,23123.705935975206,22656.221907736515,10841223.432902321,85138037.31434791,318277.6501891112,False,0.0,46.0
587,2020-12-15,0.47,146259.70986519466,110029893.26678789,21920.760577457204,46821.30305918428,10323894.59372566,81779337.8290207,311161.7752184579,False,0.0,110.0
588,2020-12-16,0.48,110924.62347966587,110672097.17691304,23326.60441246791,29917.214857771705,11385611.711384527,92235987.2648411,531279.2866454849,True,0.0,64.0
589,2020-12-17,0.5,208725.68008605597,111357881.17671734,23741.324382452887,80621.5156605751,9903022.800926456,79509719.95304148,477058.3197182489,True,0.0,154.0
590,2020-12-18,0.48,85650.66876054078,111122574.4737629,24124.038202606698,16988.28280245287,11392575.159520993,92610473.6563576,320957.37171497627,False,0.0,46.0
591,2020-12-19,0.53,218386.3858099195,111873216.12261006,25459.173913693714,90285.61056556363,10478877.514313534,83687934.43981802,532255.2630372427,True,0.0,164.0
592,2020-12-20,0.54,169647.36870672222,112566569.45467111,27333.872360078945,64275.706741551054,10447968.693966703,80818821.5052982,523705.9633543324,True,0.0,122.0
593,2020-12-21,0.49,149384.6666362263,112384569.2161907,20996.776072598506,52201.71057915237,9020283.394687138,68127353.19288783,331384.9051166436,False,24.0,85.0
594,2020-12-22,0.47,173384.46154798896,112240540.24836746,23623.2241046234,57867.472822931406,7858126.263916638,59697163.72180876,317413.4293712231,False,61.0,93.0
595,2020-12-23,0.51,149295.34512802245,112818402.11825998,28949.825511197072,47190.80050409438,8857643.217853177,70027209.92883891,428566.52476449404,True,0.0,94.0
596,2020-12-24,0.46,165765.14953639018,112672330.96613725,23647.42146607661,52604.547320662874,8045050.384413946,60276088.283918716,311836.301659118,False,40.0,86.0
597,2020-12-25,0.52,160147.28835519808,113227869.97951154,24448.80105526889,58827.788889434116,8208726.442398805,63364058.49664943,395391.72501909244,True,0.0,111.0
598,2020-12-26,0.54,148233.09431148026,113807129.89636748,27197.00702556291,52848.86390263644,8381945.052052356,66516484.96056478,431026.8225444598,True,0.0,93.0
599,2020-12-27,0.54,108423.09303780006,113546466.5977196,24796.895846626856,33751.57439378518,9329357.721146828,73850844.82142985,369086.39168567315,False,0.0,59.0
600,2020-12-28,0.55,169759.84408731962,114173983.47820984,26824.33210650035,66543.58214152545,8703579.40890238,69357126.72771612,457757.0364029263,True,0.0,121.0
601,2020-12-29,0.62,194851.4561513579,114848283.73858441,28908.95511030428,91898.94770353762,8325275.826516457,64442043.578390986,479448.8042232289,True,0.0,129.0
602,2020-12-30,0.65,156840.14048141567,115538794.71043722,34726.610098539764,67219.48121438042,8455041.857049432,68419337.3553066,533670.8313713914,True,0.0,94.0
603,2020-12-31,0.67,164536.42005438355,116250404.68092525,34530.48788330985,75708.91355312713,8040235.459881173,68043973.93453427,547073.5504336555,True,0.0,109.0
604,2021-01-01,0.65,114427.90662021161,115911009.74045403,28882.43457431923,45495.70472881832,8432832.189189425,70731719.92574191,453822.84709142736,False,0.0,59.0
605,2021-01-02,0.65,77443.70310388893,115536098.47512804,28946.02364338123,21392.383374146575,10231740.486790724,84770052.19982493,452354.9684298759,False,0.0,37.0
606,2021-01-03,0.63,158943.93034148356,115257715.14517684,31620.743731603106,68513.93238353153,9724112.717047468,80069502.85362065,437327.2602926748,False,2.0,119.0
607,2021-01-04,0.66,159130.4395903094,116069903.5982982,33754.24224921898,71271.84788038523,9947768.168895897,82456819.8902849,653058.0135310565,True,0.0,111.0
608,2021-01-05,0.65,112915.52997262626,115729706.13367058,29769.07713081627,43626.0173513908,10879399.278065585,87327526.79215677,453112.99460025626,False,0.0,65.0
609,2021-01-06,0.72,207135.68091316085,116675365.95825115,38908.05311405853,110229.63714341728,10640610.45986614,85477331.44298671,738524.1436674051,True,0.0,133.0
610,2021-01-07,0.72,122818.87506620763,116293616.67483743,31603.940904871808,56825.64914279768,10982947.541726941,87693384.45234293,504568.15847993095,False,0.0,80.0
611,2021-01-08,0.86,218800.55379779113,117392496.46406901,40401.949468467625,147766.52679763277,10428283.530238023,85278995.6815686,880079.2354337878,True,0.0,139.0
612,2021-01-09,0.85,166829.93098125677,116959773.83043551,37276.26028533882,104529.18104872943,9443319.163920967,75470714.60622734,599552.5646147564,False,0.0,101.0
613,2021-01-10,0.82,156922.99804765475,116540482.68008703,40478.12149362968,88198.7369054472,8748062.685983777,70598964.91192588,576214.1483961372,False,0.0,101.0
614,2021-01-11,0.85,137308.43661190118,117443611.59422736,41055.786821463334,75656.38429865267,9515942.222767722,75080438.97337537,765820.4775284288,True,0.0,81.0
615,2021-01-12,0.74,227170.3806259077,117148323.70288491,33275.13398115748,134830.94768201423,5879976.070891803,42296349.66833746,522458.2719683485,False,152.0,95.0
616,2021-01-13,0.75,99205.06212649595,117710644.84830849,33390.68615903481,41013.11043583715,6875445.370582091,51457342.58856366,463116.08329707297,True,0.0,69.0
617,2021-01-14,0.82,130902.30249737695,118466176.64067402,43672.27550076699,63667.61254708209,8081407.753175528,63478606.69391858,624629.4898681588,True,0.0,87.0
618,2021-01-15,0.83,149991.50740181317,119260338.10278296,41965.72857121755,82527.22257228737,8053905.289114557,64675698.26376845,644169.9547071337,True,0.0,95.0
619,2021-01-16,0.79,119280.34571597484,118813759.05705304,34672.96807422679,59558.50504139334,8063302.051123778,64656085.46764205,565859.391445885,False,0.0,84.0
620,2021-01-17,0.76,157268.02439143992,118428519.1979531,40310.74528580239,79212.95325169193,8008449.342660673,62664125.727503054,542507.8834913869,False,20.0,85.0
621,2021-01-18,0.81,161157.0083491291,119214638.73835647,40822.96676938688,89714.20999340768,8431401.762812123,64296556.79570226,624962.5320542261,True,0.0,113.0
622,2021-01-19,0.8,138628.35812376963,118780371.41441713,34859.08574321145,76043.60075580426,7936343.476116847,61526075.4972218,572895.6820631052,False,0.0,98.0
623,2021-01-20,0.91,163028.9226735544,119637147.45533642,41618.88115064513,106737.43848228938,8448798.035074461,63529955.88330981,693747.1182457431,True,0.0,106.0
624,2021-01-21,0.91,121180.34872029015,119104447.33424658,45494.608020338776,64779.50931512526,9018656.15362404,70730424.76395604,653880.4698101497,False,0.0,72.0
625,2021-01-22,0.8,201637.2547597073,118733415.38297907,38175.07326210552,123134.73054566035,6482209.913990878,47560410.69237934,572669.2060272302,False,114.0,90.0
626,2021-01-23,0.81,122993.1767815499,119362159.9667613,37395.44941675699,62229.02377629844,6717521.452672776,52032037.75727344,505751.40700069786,True,0.0,97.0
627,2021-01-24,0.9,137046.69318360594,120128326.9073883,41640.20732798379,81701.81653726155,7369301.321392435,58251874.763277724,629120.2474433993,True,0.0,94.0
628,2021-01-25,0.91,163502.468594422,120922667.97039597,48224.66301367545,100562.58340724859,7270977.6562195,57769102.05249487,630838.594413244,True,0.0,109.0
629,2021-01-26,0.87,112695.61017582449,120403558.9826812,37527.509179011235,60517.671673956065,7337784.45850661,59407199.335807085,631804.5978905847,False,0.0,78.0
630,2021-01-27,1.25,191699.72550995872,121707885.34700987,61241.448620962,178383.2082664864,9433129.564817267,74175109.25458045,1112626.6388187069,True,0.0,101.0
631,2021-01-28,1.12,169384.5200756734,121058254.61357874,53258.57882689534,136452.0836578589,7852221.842243779,59778994.76619601,819015.253506815,False,33.0,90.0
632,2021-01-29,1.45,175365.6325509529,122423929.79887123,67391.27211385447,186888.89508502724,8803506.206036493,68408594.98514654,1190309.5527415497,True,0.0,97.0
633,2021-01-30,1.47,156506.58344199325,123725435.98744956,67980.16708250325,162084.51057722684,8345185.689024296,64909274.667592436,1144999.6051363305,True,0.0,99.0
634,2021-01-31,1.43,129106.47323962217,122791870.48637646,65762.68353577543,118859.57319688427,8248025.125940225,65357335.52956554,1062671.974312713,False,0.0,82.0
635,2021-02-01,1.47,137397.13850126808,124130562.09940305,69118.1567173034,132855.63687956068,8720839.874662923,68100593.79395232,1201294.4745253187,True,0.0,84.0
636,2021-02-02,1.79,169046.37824728235,125961919.81004265,87650.7568375283,214942.26022510714,9505829.216283891,77388795.73521037,1662311.3323923193,True,0.0,108.0
637,2021-02-03,2.32,204845.6951355978,128563638.84324606,114463.27954291494,360778.7331716719,10781334.887279633,86094588.29266566,2396873.338067812,True,0.0,98.0
638,2021-02-04,2.12,199709.90710398112,127125478.9542456,109792.12144073487,313592.8816197051,8594131.644112105,67586716.64654769,1637869.7961044526,False,20.0,108.0
639,2021-02-05,2.65,191969.45915822347,129529098.22314459,116803.89148315224,391915.1752861399,8836118.945396759,69548736.15536994,2211649.809740764,True,0.0,109.0
640,2021-02-06,2.88,143139.0397685407,132341131.1738514,143710.68647889738,268529.74805449985,9319796.338250382,77224939.5526118,2668893.910938264,True,0.0,81.0
641,2021-02-07,2.68,172953.63926929483,130383258.3293257,141910.8628424741,321604.89039923606,8206872.27044073,68337547.58089654,2130826.4837949807,False,7.0,94.0
642,2021-02-08,3.05,166974.82522390407,133099584.67334938,136745.36890831223,372527.8480245951,8558239.272786621,69654413.08196107,2549351.5187997743,True,0.0,112.0
643,2021-02-09,5.76,295109.72654287727,139719010.48313186,259053.9896531786,1440778.0352337945,11266504.288575256,91497628.51909158,6324316.083239609,True,0.0,111.0
644,2021-02-10,6.52,195551.10846779033,146967826.6780976,308323.3104869016,966669.9167230913,11487581.270601282,90149093.64133371,7053265.0864979485,True,0.0,80.0
645,2021-02-11,6.1,197527.4188462299,141779102.13699567,286766.78895218053,918150.4660098219,9083021.248202628,70218300.48230228,5386251.959948144,False,1.0,105.0
646,2021-02-12,5.52,207490.65686742365,137283996.84053034,269984.1725768267,875364.2533313518,6478570.688225739,48351774.26481806,4702595.9533327455,False,76.0,88.0
647,2021-02-13,5.71,133823.8997416113,141374043.69170672,313502.90810057736,450631.5594240231,7168549.383714443,57738221.70803814,3956222.951434773,True,0.0,81.0
648,2021-02-14,5.59,124309.73924315907,136752498.65687582,289112.65552742605,405778.7868418332,8130702.638273317,64237086.46190912,4745854.774074058,False,0.0,61.0
649,2021-02-15,5.67,154145.99918390083,141102322.94390717,264940.0251521481,609067.7902205697,8073827.949977718,61664877.83432491,4195678.287847467,True,0.0,99.0
650,2021-02-16,5.43,136191.91434356893,136636964.04416892,274401.1307084495,465120.96417712973,8200666.686235534,62907454.35069586,4601550.814081809,False,5.0,80.0
651,2021-02-17,6.51,174370.96006329177,142180257.18756348,320291.2035532984,814863.746458731,8944120.878764737,68726602.44919711,5368922.183331278,True,0.0,115.0
652,2021-02-18,7.33,165048.39509712294,148560599.35531974,337562.5866412009,872242.1494207103,9345114.495939616,70660456.71508771,6215293.772659116,True,0.0,104.0
653,2021-02-19,6.7,151725.95082708236,142734089.82883972,274839.49962898274,741724.370912469,7755711.3630466135,57421448.5223964,5978235.477307103,False,14.0,94.0
654,2021-02-20,6.35,139389.10115879434,137429999.38276556,279878.5855158979,605242.2068424461,7040051.068980159,52631071.17314584,5443479.547232944,False,31.0,78.0
655,2021-02-21,5.98,120343.78412355167,132615036.85406113,273128.9899171392,446526.83914169983,7185887.001661613,53733740.9061605,4935306.312827982,False,38.0,60.0
656,2021-02-22,6.16,114517.40300992853,137117744.26687405,268101.66861881677,437325.533922343,7951803.850372491,59364042.34040859,4388190.009803005,True,0.0,84.0
657,2021-02-23,7.04,137289.41767426018,142988036.92180172,322338.0284824563,644179.4719443354,8951101.670824979,67862254.22885191,5733003.23725341,True,0.0,96.0
658,2021-02-24,6.69,149755.59265042478,137392241.522922,325708.18517832924,676156.7296530126,8085106.603422337,63563892.93998709,5745550.991530109,False,0.0,103.0
659,2021-02-25,6.71,135851.22183749074,142797676.49554434,318978.1384621776,592583.5600673853,8503600.888982221,65444408.23130715,5269583.750784852,True,0.0,94.0
660,2021-02-26,5.98,190471.95271726872,137857733.681938,310833.3865742972,828188.8906749699,6990171.078887405,49690656.98289734,5130414.766323627,False,102.0,73.0
661,2021-02-27,5.88,119574.14570304044,133109468.40748186,292887.7478038414,410208.2289300363,7759473.336846351,56324304.21338041,4867839.420159176,False,20.0,69.0
662,2021-02-28,5.97,126063.95076060045,137333988.81253424,251047.48164268938,501554.3043980952,7731387.144565846,57209051.56744541,4098456.4542917884,True,0.0,88.0
663,2021-03-01,5.35,180782.56474875344,133100547.21607222,268434.92898699193,698751.792418839,5933007.466021889,43703166.65352495,4414224.161210784,False,111.0,68.0
664,2021-03-02,6.74,161547.80080484605,137498681.07277903,338889.556907691,749942.6205169713,6858582.375100003,52381133.233209305,4236586.055901969,True,0.0,98.0
665,2021-03-03,6.52,110765.90336139295,132226165.4104338,317586.94471859816,404606.7451976838,7483961.029773489,59512128.03882596,5383281.565706613,False,0.0,74.0
666,2021-03-04,7.25,153340.3535644593,137660890.79846266,317698.5549283303,794019.0084139996,7592914.788944046,60705575.108786255,5281385.034464407,True,0.0,96.0
667,2021-03-05,7.53,150011.12753134285,143834379.71004763,412780.5739375311,716803.2163734806,8223871.200936014,66660887.384391546,6023477.784053622,True,0.0,93.0
668,2021-03-06,8.51,181244.59743545274,151095742.99157834,445991.7464478367,1096399.777727866,8352081.120042736,69331361.9672469,7080118.684095254,True,0.0,98.0
669,2021-03-07,8.28,147481.46161438417,143729461.0623581,407440.6126915843,813705.8894755166,8215887.636615559,67493028.56881687,7513763.390834613,False,0.0,92.0
670,2021-03-08,8.27,123237.05656864829,136714727.2382656,379690.82926306396,639479.6285596573,8670863.563366868,71036123.16846919,7137970.880661147,False,0.0,84.0
671,2021-03-09,9.62,177653.7866769014,145336429.99193606,448009.67752409365,1261019.7503076976,8876547.37354097,73146647.3232288,8444048.966993533,True,0.0,105.0
672,2021-03-10,11.74,184851.6272626762,156979601.5843082,599217.8189460649,1570940.2851177533,9970901.445528803,81333900.94484293,11458319.965109473,True,0.0,92.0
673,2021-03-11,11.15,159188.97101685262,146626205.4671738,540675.6959309666,1234281.3309069402,9304440.324179666,73817499.70678712,10512585.088151248,False,0.0,102.0
674,2021-03-12,10.78,151875.96328903647,137284475.1235405,569217.2310097701,1068005.6532460428,9347846.586671378,73001271.55737934,9493606.306922335,False,8.0,95.0
675,2021-03-13,14.14,206159.39558821305,151364001.00177136,707883.7919272996,2207210.061690033,10366300.162767608,81761942.96701227,13873366.482642641,True,0.0,108.0
676,2021-03-14,14.53,177382.46311325312,164815755.99320483,706362.4382367224,1871004.7507988454,9617749.49779205,76131982.84193757,13274372.528320236,True,0.0,110.0
677,2021-03-15,16.05,162028.48105956853,179842849.08435798,718866.7459572647,1881690.3750488102,9961748.569634117,77181020.82083881,14865064.610093556,True,0.0,102.0
678,2021-03-16,16.32,173016.88032967335,194255315.8211564,815661.32956703,2007974.157413239,9104298.646985702,72709609.15272042,14239449.856468767,True,0.0,107.0
679,2021-03-17,20.02,206188.10950969276,212980714.78544658,1052766.4228737229,3075119.529510326,9365459.783406476,77086292.26931602,18519210.85478048,True,0.0,111.0
680,2021-03-18,18.59,147863.22748405355,189356216.42136836,953277.6222693127,1795499.7766592428,8931813.612476446,73073612.50404765,23772361.591562282,False,4.0,76.0
681,2021-03-19,19.11,180023.33603514172,206315744.3539924,1097140.8470133701,2343105.1046181885,8925114.541843385,73170698.5722524,16779504.59658892,True,0.0,106.0
682,2021-03-20,20.05,174811.74291639763,223651601.37959507,1022793.0263831809,2482182.4190905914,8621998.257034993,71326040.24391633,17161045.282686267,True,0.0,110.0
683,2021-03-21,20.97,154393.40156213782,242208938.9568215,1038197.4366783774,2199432.1940796524,8880054.95551295,73132030.58203909,18402944.175664313,True,0.0,97.0
684,2021-03-22,22.0,155501.18278128363,261957301.5344694,1066752.5927135176,2354273.428474722,9035044.79564853,74215384.07146448,19592861.394866623,True,0.0,86.0
685,2021-03-23,19.4,173651.8850607239,231618910.44149682,852656.5970053133,2516189.9731727303,7103217.11851814,54995032.014397375,30512042.978033308,False,61.0,83.0
686,2021-03-24,16.95,216425.55265284184,208257682.32354462,827510.1750537015,2840902.9424119676,4036104.4511614107,30558889.434173487,23577653.67060502,False,168.0,77.0
687,2021-03-25,16.47,83770.90031246372,187753150.8162755,764941.433640227,614765.2945060503,5453204.864670136,43584178.49400242,20588302.407581557,False,16.0,38.0
688,2021-03-26,16.29,104046.59687929638,169496034.93799305,786565.3347573923,908353.7284063457,6749594.193696518,53310073.062186494,18361162.47516175,False,0.0,62.0
689,2021-03-27,18.5,134936.23266968905,184862286.90811208,1031094.9906019546,1465225.3137872927,8318680.921751456,68609530.34887096,15231315.737449354,True,0.0,82.0
690,2021-03-28,18.72,136390.88210082793,199953332.56819463,779848.7434091335,1773388.5695183652,8339407.923772709,66571646.98175627,14954654.777981725,True,0.0,91.0
691,2021-03-29,18.54,138634.55912419548,177833736.70407587,935643.7383634975,1634640.9877990868,8330811.077961799,69122561.00190182,22258230.42324295,False,0.0,95.0
692,2021-03-30,18.91,159280.1533663466,193732291.90970203,975213.0665348977,2036774.6336227169,8262113.710428994,69360457.66023177,15739275.052259795,True,0.0,99.0
693,2021-03-31,18.61,140035.83707565488,172224543.6305725,992011.0885840115,1614055.8393939259,8864040.044965368,73230074.01573902,21647784.116205197,False,0.0,92.0
694,2021-04-01,18.64,169597.3215636632,187717599.26675662,933425.8062371684,2227868.267709514,8282999.834663467,68506161.99311729,15323458.314620476,True,0.0,108.0
695,2021-04-02,18.42,137905.66326167807,167093714.52515268,917731.8020257206,1622490.5152543897,8758263.8470343,70588127.10536861,20761790.404865626,False,0.0,77.0
696,2021-04-03,18.44,159465.77564926946,182431263.49458936,929225.5102248332,2011323.392747696,8396862.77041477,68592205.3226111,15178083.193787387,True,0.0,102.0
697,2021-04-04,17.99,144931.91438408266,162868920.87652886,797299.8279400978,1810025.3118295488,8028453.672487017,63924631.29041282,19707274.532444593,False,0.0,91.0
698,2021-04-05,18.18,132861.55967729847,178030983.79069805,909153.9766298874,1506269.178303399,8549530.80937236,68890728.61428253,15029201.354491876,True,0.0,99.0
699,2021-04-06,17.52,132908.41823516897,159435303.85993016,820238.5386382043,1508316.948841956,8548617.362819785,68275591.64877123,18728588.34900306,False,2.0,87.0
